InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,month,year
572558,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-10-25 08:26:00,0.42,14286.0,United Kingdom,5.04,10,2011
552285,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-05-08 12:58:00,1.95,14684.0,United Kingdom,1.95,5,2011
558991,21531,RED RETROSPOT SUGAR JAM BOWL,1,2011-07-05 11:32:00,2.55,14606.0,United Kingdom,2.55,7,2011
581438,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,2011-12-08 16:29:00,0.42,12955.0,United Kingdom,10.08,12,2011
569331,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2011-10-03 13:39:00,0.42,16875.0,United Kingdom,10.08,10,2011
575885,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,6,2011-11-11 13:46:00,1.95,16460.0,United Kingdom,11.7,11,2011
559356,23171,REGENCY TEA PLATE GREEN ,12,2011-07-07 18:29:00,1.65,15416.0,United Kingdom,19.799999999999997,7,2011
566901,23229,VINTAGE DONKEY TAIL GAME ,4,2011-09-15 13:54:00,3.75,17434.0,United Kingdom,15.0,9,2011
537201,22962,JAM JAR WITH PINK LID,24,2010-12-05 14:19:00,0.85,12472.0,Germany,20.4,12,2010
571935,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-10-20 08:41:00,4.95,13890.0,United Kingdom,14.850000000000001,10,2011
551983,21930,JUMBO STORAGE BAG SKULLS,10,2011-05-05 14:32:00,2.08,17735.0,United Kingdom,20.8,5,2011
576615,21810,CHRISTMAS HANGING STAR WITH BELL,1,2011-11-15 16:42:00,0.39,17231.0,United Kingdom,0.39,11,2011
540907,22956,36 FOIL HEART CAKE CASES,6,2011-01-12 11:52:00,2.1,13488.0,United Kingdom,12.600000000000001,1,2011
573066,22651,GENTLEMAN SHIRT REPAIR KIT ,11,2011-10-27 13:53:00,0.85,16026.0,United Kingdom,9.35,10,2011
559928,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-07-14 08:52:00,1.95,12405.0,Finland,15.6,7,2011
559985,23076,ICE CREAM SUNDAE LIP GLOSS,48,2011-07-14 11:46:00,1.25,16488.0,United Kingdom,60.0,7,2011
553009,23200,JUMBO BAG PEARS,2,2011-05-12 16:52:00,2.08,13601.0,United Kingdom,4.16,5,2011
567662,23301,GARDENERS KNEELING PAD KEEP CALM ,6,2011-09-21 15:12:00,1.65,17758.0,United Kingdom,9.899999999999999,9,2011
577074,20755,BLUE PAISLEY POCKET BOOK,12,2011-11-17 15:04:00,0.85,15399.0,United Kingdom,10.2,11,2011
572561,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-10-25 08:51:00,2.08,13652.0,United Kingdom,24.96,10,2011
574247,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,6,2011-11-03 12:56:00,2.55,13168.0,United Kingdom,15.299999999999999,11,2011
541038,22384,LUNCH BAG PINK POLKADOT,3,2011-01-13 12:10:00,1.65,16395.0,United Kingdom,4.949999999999999,1,2011
557303,23156,SET OF 5 MINI GROCERY MAGNETS,12,2011-06-19 14:36:00,2.08,12450.0,Spain,24.96,6,2011
537204,22817,CARD SUKI BIRTHDAY,12,2010-12-05 14:45:00,0.42,15555.0,United Kingdom,5.04,12,2010
559676,22727,ALARM CLOCK BAKELIKE RED ,4,2011-07-11 14:40:00,3.75,17340.0,United Kingdom,15.0,7,2011
557964,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-06-24 09:27:00,2.95,15498.0,United Kingdom,17.700000000000003,6,2011
580647,85040A,S/4 PINK FLOWER CANDLES IN BOWL,2,2011-12-05 13:14:00,1.65,14083.0,United Kingdom,3.3,12,2011
573564,20696,FLORAL SOFT CAR TOY,4,2011-10-31 13:58:00,3.75,16127.0,United Kingdom,15.0,10,2011
550627,22668,PINK BABY BUNTING,5,2011-04-19 14:36:00,2.95,16633.0,United Kingdom,14.75,4,2011
545428,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-03-02 14:43:00,4.95,14239.0,United Kingdom,14.850000000000001,3,2011
562844,23169,CLASSIC GLASS COOKIE JAR,6,2011-08-10 08:41:00,4.15,12444.0,Norway,24.900000000000002,8,2011
579089,84580,MOUSE TOY WITH PINK T-SHIRT,3,2011-11-28 10:46:00,3.75,17920.0,United Kingdom,11.25,11,2011
559121,22798,ANTIQUE GLASS DRESSING TABLE POT,16,2011-07-06 12:18:00,2.95,13599.0,United Kingdom,47.2,7,2011
579093,22952,60 CAKE CASES VINTAGE CHRISTMAS,48,2011-11-28 10:54:00,0.55,13081.0,United Kingdom,26.400000000000002,11,2011
576054,23365,SET 12 COLOUR PENCILS LOVE LONDON,1,2011-11-13 14:55:00,0.65,15787.0,United Kingdom,0.65,11,2011
546429,22311,OFFICE MUG WARMER BLACK+SILVER ,2,2011-03-13 15:25:00,2.95,17611.0,United Kingdom,5.9,3,2011
547202,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,2011-03-21 13:38:00,2.55,17841.0,United Kingdom,2.55,3,2011
555203,22335,HEART DECORATION PAINTED ZINC ,6,2011-06-01 12:13:00,0.65,17191.0,United Kingdom,3.9000000000000004,6,2011
560078,21915,RED  HARMONICA IN BOX ,12,2011-07-14 16:12:00,1.25,16040.0,United Kingdom,15.0,7,2011
559256,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-07-07 12:10:00,1.25,15249.0,United Kingdom,15.0,7,2011
577058,21068,VINTAGE BILLBOARD LOVE/HATE MUG,1,2011-11-17 14:29:00,1.25,18122.0,United Kingdom,1.25,11,2011
551560,20838,FRENCH LATTICE CUSHION COVER ,12,2011-05-03 10:43:00,0.85,16133.0,United Kingdom,10.2,5,2011
553205,22795,SWEETHEART RECIPE BOOK STAND,2,2011-05-16 08:13:00,6.75,15813.0,United Kingdom,13.5,5,2011
560883,20832,RED FLOCK LOVE HEART PHOTO FRAME,72,2011-07-21 16:10:00,0.39,13694.0,United Kingdom,28.080000000000002,7,2011
550034,22386,JUMBO BAG PINK POLKADOT,10,2011-04-14 11:48:00,2.08,16187.0,United Kingdom,20.8,4,2011
544586,21165,BEWARE OF THE CAT METAL SIGN ,23,2011-02-21 15:04:00,1.69,17338.0,United Kingdom,38.87,2,2011
578921,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-11-27 11:57:00,0.83,13596.0,United Kingdom,0.83,11,2011
574306,23355,HOT WATER BOTTLE KEEP CALM,4,2011-11-03 16:37:00,4.95,17481.0,United Kingdom,19.8,11,2011
547772,21949,SET OF 6 STRAWBERRY CHOPSTICKS,1,2011-03-25 11:34:00,1.25,17979.0,United Kingdom,1.25,3,2011
560576,23123,COCKTAIL SWORDS 50 PIECES,1,2011-07-19 14:59:00,0.83,17287.0,United Kingdom,0.83,7,2011
575602,23493,VINTAGE DOILY TRAVEL SEWING KIT,3,2011-11-10 12:27:00,1.95,17059.0,United Kingdom,5.85,11,2011
547860,72741,GRAND CHOCOLATECANDLE,9,2011-03-27 12:21:00,1.45,17625.0,United Kingdom,13.049999999999999,3,2011
545037,85206A,CREAM FELT EASTER EGG BASKET,3,2011-02-27 10:02:00,1.65,14532.0,United Kingdom,4.949999999999999,2,2011
553538,21982,PACK OF 12 SUKI TISSUES ,12,2011-05-17 15:26:00,0.29,15855.0,United Kingdom,3.4799999999999995,5,2011
554083,20972,PINK CREAM FELT CRAFT TRINKET BOX ,4,2011-05-22 11:51:00,1.25,18125.0,United Kingdom,5.0,5,2011
568872,22550,HOLIDAY FUN LUDO,4,2011-09-29 12:12:00,3.75,12372.0,Denmark,15.0,9,2011
577554,21429,RED GINGHAM ROSE JEWELLERY BOX,2,2011-11-20 15:35:00,1.95,15533.0,United Kingdom,3.9,11,2011
580529,22175,PINK OWL SOFT TOY,1,2011-12-04 15:35:00,2.95,14658.0,United Kingdom,2.95,12,2011
559552,22089,PAPER BUNTING VINTAGE PAISLEY,1,2011-07-10 16:29:00,2.95,16014.0,United Kingdom,2.95,7,2011
544286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-02-17 12:29:00,2.95,13151.0,United Kingdom,20.650000000000002,2,2011
555095,23281,FOLDING BUTTERFLY MIRROR RED  ,12,2011-05-31 13:32:00,0.83,12540.0,Spain,9.959999999999999,5,2011
564632,23298,SPOTTY BUNTING,6,2011-08-26 11:58:00,4.95,16556.0,United Kingdom,29.700000000000003,8,2011
581452,22509,SEWING BOX RETROSPOT DESIGN ,4,2011-12-08 18:03:00,3.95,17675.0,United Kingdom,15.8,12,2011
571913,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-10-19 15:29:00,2.95,18210.0,United Kingdom,17.700000000000003,10,2011
567202,22940,FELTCRAFT CHRISTMAS FAIRY,4,2011-09-19 10:36:00,4.25,13325.0,United Kingdom,17.0,9,2011
578016,48138,DOORMAT UNION FLAG,2,2011-11-22 13:02:00,8.25,14506.0,United Kingdom,16.5,11,2011
580092,21208,PASTEL COLOUR HONEYCOMB FAN,10,2011-12-01 14:38:00,0.39,13969.0,United Kingdom,3.9000000000000004,12,2011
537385,22966,GINGERBREAD MAN COOKIE CUTTER,1,2010-12-06 13:22:00,1.25,14487.0,United Kingdom,1.25,12,2010
561899,21533,RETROSPOT LARGE MILK JUG,12,2011-07-31 15:26:00,4.25,17173.0,United Kingdom,51.0,7,2011
546785,22423,REGENCY CAKESTAND 3 TIER,16,2011-03-17 09:56:00,10.95,15189.0,United Kingdom,175.2,3,2011
573093,23438, RED SPOT GIFT BAG LARGE,1,2011-10-27 14:38:00,1.25,18283.0,United Kingdom,1.25,10,2011
538660,22624,IVORY KITCHEN SCALES,4,2010-12-13 15:37:00,8.5,15808.0,United Kingdom,34.0,12,2010
568234,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-09-26 11:38:00,3.75,17705.0,United Kingdom,15.0,9,2011
565317,22386,JUMBO BAG PINK POLKADOT,10,2011-09-02 13:00:00,2.08,12921.0,United Kingdom,20.8,9,2011
578950,21464,DISCO BALL ROTATOR BATTERY OPERATED,1,2011-11-27 14:40:00,4.25,17885.0,United Kingdom,4.25,11,2011
575965,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,12,2011-11-13 12:32:00,1.25,13426.0,United Kingdom,15.0,11,2011
568654,23338,EGG FRYING PAN RED ,6,2011-09-28 12:20:00,2.08,14911.0,EIRE,12.48,9,2011
571105,21615,4 LAVENDER BOTANICAL DINNER CANDLES,2,2011-10-13 16:01:00,1.25,17614.0,United Kingdom,2.5,10,2011
569893,20712,JUMBO BAG WOODLAND ANIMALS,20,2011-10-06 15:51:00,2.08,12627.0,Germany,41.6,10,2011
568381,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-09-27 09:24:00,0.79,14321.0,United Kingdom,7.9,9,2011
572653,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-10-25 12:12:00,0.55,15861.0,United Kingdom,1.1,10,2011
545649,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,2011-03-04 13:14:00,4.25,14995.0,United Kingdom,4.25,3,2011
568235,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-09-26 11:39:00,1.45,13410.0,United Kingdom,17.4,9,2011
545661,22621,TRADITIONAL KNITTING NANCY,12,2011-03-04 14:41:00,1.45,15358.0,United Kingdom,17.4,3,2011
578248,22978,PANTRY ROLLING PIN,1,2011-11-23 12:40:00,3.75,16255.0,United Kingdom,3.75,11,2011
568060,22508,DOORSTOP RETROSPOT HEART,1,2011-09-23 13:11:00,3.75,14546.0,United Kingdom,3.75,9,2011
565287,22865,HAND WARMER OWL DESIGN,12,2011-09-02 11:42:00,2.1,12483.0,Sweden,25.200000000000003,9,2011
562282,20728,LUNCH BAG CARS BLUE,30,2011-08-04 10:38:00,1.65,13098.0,United Kingdom,49.5,8,2011
561113,22429,ENAMEL MEASURING JUG CREAM,1,2011-07-25 12:09:00,4.25,17841.0,United Kingdom,4.25,7,2011
563216,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,2,2011-08-14 13:14:00,1.25,17841.0,United Kingdom,2.5,8,2011
553190,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-05-15 13:14:00,1.65,15164.0,United Kingdom,1.65,5,2011
545996,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-03-08 14:12:00,7.95,14367.0,United Kingdom,15.9,3,2011
548710,22570,FELTCRAFT CUSHION RABBIT,4,2011-04-03 13:24:00,3.75,16678.0,United Kingdom,15.0,4,2011
580611,22197,POPCORN HOLDER,10,2011-12-05 11:49:00,0.85,12748.0,United Kingdom,8.5,12,2011
569460,21181,PLEASE ONE PERSON METAL SIGN,12,2011-10-04 11:33:00,2.1,13895.0,United Kingdom,25.200000000000003,10,2011
565473,21519,GIN & TONIC DIET GREETING CARD ,12,2011-09-05 10:27:00,0.42,16717.0,United Kingdom,5.04,9,2011
550275,22960,JAM MAKING SET WITH JARS,6,2011-04-15 12:35:00,4.25,13993.0,United Kingdom,25.5,4,2011
573421,23338,EGG FRYING PAN RED ,12,2011-10-31 09:50:00,2.08,14292.0,United Kingdom,24.96,10,2011
578317,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2011-11-23 16:47:00,1.45,15398.0,United Kingdom,17.4,11,2011
544462,20961,STRAWBERRY BATH SPONGE ,10,2011-02-20 14:21:00,1.25,17050.0,United Kingdom,12.5,2,2011
548554,84596G,SMALL CHOCOLATES PINK BOWL,72,2011-04-01 09:19:00,0.42,13694.0,United Kingdom,30.24,4,2011
574739,23397,FOOT STOOL HOME SWEET HOME ,2,2011-11-06 16:04:00,9.95,16357.0,United Kingdom,19.9,11,2011
541919,47559B,TEA TIME OVEN GLOVE,10,2011-01-24 11:35:00,1.25,14334.0,United Kingdom,12.5,1,2011
577316,21703,BAG 125g SWIRLY MARBLES,24,2011-11-18 13:30:00,0.42,12578.0,Italy,10.08,11,2011
550768,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,26,2011-04-20 12:44:00,2.08,15039.0,United Kingdom,54.08,4,2011
561818,21738,COSY SLIPPER SHOES SMALL  RED ,1,2011-07-29 15:51:00,2.95,16775.0,United Kingdom,2.95,7,2011
580283,20840,FRENCH FLORAL CUSHION COVER ,24,2011-12-02 13:20:00,0.85,16133.0,United Kingdom,20.4,12,2011
549245,85099F,JUMBO BAG STRAWBERRY,2,2011-04-07 11:59:00,2.08,15005.0,United Kingdom,4.16,4,2011
576615,22733,3D TRADITIONAL CHRISTMAS STICKERS,3,2011-11-15 16:42:00,1.25,17231.0,United Kingdom,3.75,11,2011
546218,22212,FOUR HOOK  WHITE LOVEBIRDS,2,2011-03-10 12:11:00,2.1,14667.0,United Kingdom,4.2,3,2011
553189,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-05-15 13:14:00,1.65,15033.0,United Kingdom,3.3,5,2011
563019,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-08-11 12:58:00,0.83,17340.0,United Kingdom,9.959999999999999,8,2011
563506,21843,RED RETROSPOT CAKE STAND,4,2011-08-17 09:48:00,10.95,17398.0,United Kingdom,43.8,8,2011
558769,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-07-03 14:58:00,0.95,17899.0,United Kingdom,1.9,7,2011
554598,21175,GIN + TONIC DIET METAL SIGN,5,2011-05-25 11:12:00,2.55,13263.0,United Kingdom,12.75,5,2011
556733,20723,STRAWBERRY CHARLOTTE BAG,3,2011-06-14 11:53:00,0.85,16919.0,United Kingdom,2.55,6,2011
557898,21988,PACK OF 6 SKULL PAPER PLATES,12,2011-06-23 14:35:00,0.85,17314.0,United Kingdom,10.2,6,2011
551301,47566,PARTY BUNTING,8,2011-04-27 14:49:00,4.95,17675.0,United Kingdom,39.6,4,2011
579180,22952,60 CAKE CASES VINTAGE CHRISTMAS,120,2011-11-28 15:09:00,0.42,13881.0,United Kingdom,50.4,11,2011
543354,22470,HEART OF WICKER LARGE,30,2011-02-07 13:50:00,2.95,13458.0,United Kingdom,88.5,2,2011
539314,84971S,SMALL HEART FLOWERS HOOK ,24,2010-12-16 18:20:00,0.85,13874.0,United Kingdom,20.4,12,2010
568947,21213,PACK OF 72 SKULL CAKE CASES,24,2011-09-29 15:04:00,0.55,14696.0,United Kingdom,13.200000000000001,9,2011
557849,21030,SPACE CADET RED,10,2011-06-23 10:52:00,1.25,17613.0,United Kingdom,12.5,6,2011
569840,22752,SET 7 BABUSHKA NESTING BOXES,24,2011-10-06 13:26:00,7.65,17428.0,United Kingdom,183.60000000000002,10,2011
563070,82582,AREA PATROLLED METAL SIGN,12,2011-08-11 15:34:00,2.1,14099.0,United Kingdom,25.200000000000003,8,2011
554974,22659,LUNCH BOX I LOVE LONDON,64,2011-05-27 17:14:00,1.65,14031.0,United Kingdom,105.6,5,2011
572946,85035C,ROSE 3 WICK MORRIS BOX CANDLE,24,2011-10-27 10:36:00,1.25,13988.0,United Kingdom,30.0,10,2011
575062,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-11-08 12:30:00,2.08,17651.0,United Kingdom,20.8,11,2011
576521,23355,HOT WATER BOTTLE KEEP CALM,24,2011-11-15 12:34:00,4.15,18259.0,United Kingdom,99.60000000000001,11,2011
561007,23290,SPACEBOY CHILDRENS BOWL,8,2011-07-22 15:21:00,1.25,15640.0,United Kingdom,10.0,7,2011
569396,21693,SMALL HAMMERED SILVER CANDLEPOT ,6,2011-10-03 17:48:00,2.95,16441.0,United Kingdom,17.700000000000003,10,2011
561039,21155,RED RETROSPOT PEG BAG,6,2011-07-24 12:02:00,2.55,16525.0,United Kingdom,15.299999999999999,7,2011
559686,22908,PACK OF 20 NAPKINS RED APPLES,4,2011-07-11 15:26:00,0.85,17966.0,United Kingdom,3.4,7,2011
551715,22191,IVORY DINER WALL CLOCK,2,2011-05-03 15:23:00,8.5,13102.0,United Kingdom,17.0,5,2011
570883,23439,HAND WARMER RED LOVE HEART,12,2011-10-13 09:55:00,2.1,13477.0,United Kingdom,25.200000000000003,10,2011
544701,21915,RED  HARMONICA IN BOX ,12,2011-02-23 10:27:00,1.25,17428.0,United Kingdom,15.0,2,2011
568328,23391, I LOVE LONDON MINI BACKPACK,2,2011-09-26 14:06:00,4.15,18016.0,United Kingdom,8.3,9,2011
543458,22639,SET OF 4 NAPKIN CHARMS HEARTS,2,2011-02-08 13:28:00,2.55,14587.0,United Kingdom,5.1,2,2011
543555,22692,DOORMAT WELCOME TO OUR HOME,4,2011-02-10 10:18:00,7.95,17686.0,United Kingdom,31.8,2,2011
555249,23204,CHARLOTTE BAG APPLES DESIGN,4,2011-06-01 14:57:00,0.85,17472.0,United Kingdom,3.4,6,2011
573340,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-10-30 11:55:00,5.95,14159.0,United Kingdom,5.95,10,2011
570421,23394,POSTE FRANCE CUSHION COVER,6,2011-10-10 13:34:00,3.75,13980.0,United Kingdom,22.5,10,2011
547906,85053,FRENCH ENAMEL CANDLEHOLDER,1,2011-03-28 12:13:00,2.1,14410.0,United Kingdom,2.1,3,2011
577009,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-11-17 12:05:00,6.95,12749.0,United Kingdom,13.9,11,2011
579196,23266,SET OF 3 WOODEN STOCKING DECORATION,17,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,41.82,11,2011
556050,23078,ICE CREAM PEN LIP GLOSS ,24,2011-06-08 13:04:00,1.25,14367.0,United Kingdom,30.0,6,2011
564061,15056BL,EDWARDIAN PARASOL BLACK,3,2011-08-22 14:38:00,5.95,14505.0,United Kingdom,17.85,8,2011
537631,22961,JAM MAKING SET PRINTED,12,2010-12-07 15:04:00,1.45,17419.0,United Kingdom,17.4,12,2010
553189,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-05-15 13:14:00,1.95,15033.0,United Kingdom,3.9,5,2011
556905,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1,2011-06-15 13:05:00,1.65,16904.0,United Kingdom,1.65,6,2011
567656,20707,CRAZY DAISY HEART DECORATION,1,2011-09-21 14:40:00,2.46,14096.0,United Kingdom,2.46,9,2011
578068,23196,VINTAGE LEAF MAGNETIC NOTEPAD,2,2011-11-22 15:45:00,1.45,14505.0,United Kingdom,2.9,11,2011
553182,22692,DOORMAT WELCOME TO OUR HOME,20,2011-05-15 12:21:00,6.75,17107.0,United Kingdom,135.0,5,2011
572283,21481,FAWN BLUE HOT WATER BOTTLE,2,2011-10-23 11:42:00,3.75,15000.0,United Kingdom,7.5,10,2011
540469,37343,POLKADOT MUG PINK ,6,2011-01-07 14:04:00,1.65,12484.0,Spain,9.899999999999999,1,2011
573934,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,2011-11-02 10:36:00,0.85,17719.0,United Kingdom,10.2,11,2011
562608,23174,REGENCY SUGAR BOWL GREEN,4,2011-08-08 11:45:00,4.15,15502.0,United Kingdom,16.6,8,2011
567883,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-09-22 15:03:00,2.95,12906.0,United Kingdom,17.700000000000003,9,2011
576638,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-11-16 09:35:00,0.29,13890.0,United Kingdom,6.959999999999999,11,2011
565836,21914,BLUE HARMONICA IN BOX ,24,2011-09-07 11:41:00,1.25,17511.0,United Kingdom,30.0,9,2011
562214,85024B,EAU DE NILE JEWELLED PHOTOFRAME,12,2011-08-03 13:39:00,1.65,17731.0,United Kingdom,19.799999999999997,8,2011
566261,22304,COFFEE MUG BLUE PAISLEY DESIGN,6,2011-09-11 12:46:00,2.55,13372.0,United Kingdom,15.299999999999999,9,2011
548158,85152,HAND OVER THE CHOCOLATE   SIGN ,3,2011-03-29 13:28:00,2.1,15906.0,United Kingdom,6.300000000000001,3,2011
543022,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,2011-02-02 14:37:00,1.25,16771.0,United Kingdom,1.25,2,2011
569136,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-09-30 14:41:00,1.45,15834.0,United Kingdom,1.45,9,2011
543179,22406,MONEY BOX KINGS CHOICE DESIGN,1,2011-02-04 10:31:00,1.25,12754.0,Japan,1.25,2,2011
548664,84279B,CHERRY BLOSSOM DECORATIVE FLASK,4,2011-04-01 14:45:00,3.75,14911.0,EIRE,15.0,4,2011
579942,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-12-01 10:33:00,2.95,16145.0,United Kingdom,17.700000000000003,12,2011
575481,72130,COLUMBIAN CANDLE ROUND,6,2011-11-09 16:28:00,0.65,15679.0,United Kingdom,3.9000000000000004,11,2011
581113,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2011-12-07 12:19:00,0.42,14534.0,United Kingdom,3.36,12,2011
559938,20831,GOLD PHOTO FRAME,2,2011-07-14 10:15:00,2.1,17315.0,United Kingdom,4.2,7,2011
558077,22740,POLKADOT PEN,96,2011-06-26 10:59:00,0.85,13408.0,United Kingdom,81.6,6,2011
556905,85175,CACTI T-LIGHT CANDLES,16,2011-06-15 13:05:00,0.42,16904.0,United Kingdom,6.72,6,2011
548361,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-03-30 15:38:00,1.25,16092.0,United Kingdom,15.0,3,2011
548978,22613,PACK OF 20 SPACEBOY NAPKINS,6,2011-04-05 12:08:00,0.85,15727.0,United Kingdom,5.1,4,2011
544160,22267,EASTER DECORATION EGG BUNNY ,9,2011-02-16 12:49:00,1.25,16494.0,United Kingdom,11.25,2,2011
550034,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-04-14 11:48:00,2.95,16187.0,United Kingdom,35.400000000000006,4,2011
542900,22203,MILK PAN RED RETROSPOT,4,2011-02-01 14:24:00,3.75,14180.0,United Kingdom,15.0,2,2011
578846,22966,GINGERBREAD MAN COOKIE CUTTER,5,2011-11-25 17:27:00,1.25,17757.0,United Kingdom,6.25,11,2011
573893,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-11-01 13:57:00,1.25,18270.0,United Kingdom,15.0,11,2011
548169,47559B,TEA TIME OVEN GLOVE,7,2011-03-29 13:48:00,1.25,14680.0,United Kingdom,8.75,3,2011
549291,37342,POLKADOT COFFEE CUP & SAUCER PINK,4,2011-04-07 19:05:00,0.79,16261.0,United Kingdom,3.16,4,2011
552905,22297,HEART IVORY TRELLIS SMALL,24,2011-05-12 11:10:00,1.25,15974.0,United Kingdom,30.0,5,2011
541965,22046,TEA PARTY  WRAPPING PAPER ,25,2011-01-24 13:27:00,0.42,12625.0,Germany,10.5,1,2011
543038,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2011-02-02 16:15:00,2.1,14735.0,United Kingdom,12.600000000000001,2,2011
563744,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,2011-08-19 09:35:00,0.39,13266.0,United Kingdom,4.68,8,2011
560828,35923,CANDY HEART HANGING DECORATION,24,2011-07-21 11:55:00,0.39,14298.0,United Kingdom,9.36,7,2011
578233,21498,RED RETROSPOT WRAP ,75,2011-11-23 12:20:00,0.42,14049.0,United Kingdom,31.5,11,2011
548541,20971,PINK BLUE FELT CRAFT TRINKET BOX,4,2011-03-31 17:59:00,1.25,14957.0,United Kingdom,5.0,3,2011
547070,85049D,BRIGHT BLUES RIBBONS ,1,2011-03-20 13:58:00,1.25,16115.0,United Kingdom,1.25,3,2011
573501,21843,RED RETROSPOT CAKE STAND,1,2011-10-31 12:02:00,10.95,18055.0,United Kingdom,10.95,10,2011
541864,22469,HEART OF WICKER SMALL,1,2011-01-23 16:17:00,1.65,13798.0,United Kingdom,1.65,1,2011
559690,47599B,BLUE PARTY BAGS ,144,2011-07-11 15:52:00,1.69,16422.0,United Kingdom,243.35999999999999,7,2011
566434,23358,HOT STUFF HOT WATER BOTTLE,12,2011-09-12 15:01:00,3.75,17090.0,United Kingdom,45.0,9,2011
568346,82581,TOILET METAL SIGN,3,2011-09-26 15:28:00,1.25,14096.0,United Kingdom,3.75,9,2011
579467,21876,POTTERING MUG,12,2011-11-29 14:57:00,1.65,15755.0,United Kingdom,19.799999999999997,11,2011
576098,20963,APPLE BATH SPONGE,10,2011-11-14 10:01:00,1.25,14862.0,United Kingdom,12.5,11,2011
541849,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-01-23 13:34:00,0.95,13230.0,United Kingdom,0.95,1,2011
567165,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,3,2011-09-18 11:58:00,1.25,17841.0,United Kingdom,3.75,9,2011
563369,22595,GINGHAM HEART DECORATION,12,2011-08-16 09:25:00,0.85,13394.0,United Kingdom,10.2,8,2011
568321,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,18,2011-09-26 13:36:00,2.95,13639.0,United Kingdom,53.1,9,2011
568216,21172,PARTY METAL SIGN ,12,2011-09-26 09:28:00,1.45,16168.0,United Kingdom,17.4,9,2011
559068,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-07-06 10:41:00,2.95,17841.0,United Kingdom,2.95,7,2011
570807,16161P,WRAP ENGLISH ROSE ,25,2011-10-12 12:44:00,0.42,13704.0,United Kingdom,10.5,10,2011
543474,20726,LUNCH BAG WOODLAND,5,2011-02-08 15:09:00,1.65,14415.0,United Kingdom,8.25,2,2011
544109,77101A,UNION FLAG WINDSOCK,4,2011-02-16 10:56:00,1.25,12841.0,United Kingdom,5.0,2,2011
547102,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-03-21 10:41:00,1.25,14245.0,United Kingdom,15.0,3,2011
568908,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-09-29 13:38:00,0.55,16653.0,United Kingdom,13.200000000000001,9,2011
